id_barang_pemda;kode_barang;nama_barang;no_regristrasi;kode_pemilik;id_ruang_asal;nama_ruang_asal;bidang_ruang_asal;tempat_ruang_asal;id_ruang_sekarang;nama_ruang_sekarang;bidang_ruang_sekarang;tempat_ruang_sekarang;tgl_pembelian;tgl_pembukuan;merk;type;kategori;ukuran_CC;no_pabrik;no_rangka;no_bpkb;bahan;no_mesin;no_polisi;kondisi_barang;masa_manfaat;harga_awal;harga_total;keterangan;foto_barang
21010010012000107;1.3.2.05.002.001.039;Meja Komputer;11;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000108;1.3.2.05.002.001.039;Meja Komputer;12;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000109;1.3.2.05.002.001.039;Meja Komputer;13;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000110;1.3.2.05.002.001.039;Meja Komputer;14;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000111;1.3.2.05.002.001.039;Meja Komputer;15;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000112;1.3.2.05.002.001.039;Meja Komputer;16;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000123;1.3.2.05.002.004.004;A.C Split;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;4000000;0.00;;
21010010012000399;1.3.2.06.001.001.005;Audio Amplifier;2;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;9200000;0.00;;
21010010012000421;1.3.2.06.001.001.055;Battery Charger ( Peralatan Studio Audio );2;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000448;1.3.2.06.001.002.003;Camera Electronic;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;9900000;0.00;;
21010010012000449;1.3.2.06.001.002.003;Camera Electronic;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Kurang Baik;;9900000;0.00;;
21010010012000464;1.3.2.06.001.002.164;Alat Studio Video Lainnya;1;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Kurang Baik;;1400000;0.00;;
21010010012000466;1.3.2.06.001.002.164;Alat Studio Video Lainnya;3;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Kurang Baik;;15900000;0.00;;
21010010012000213;1.3.2.10.001.002.001;P.C Unit;15;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;6300000;0.00;;
21010010012000214;1.3.2.10.001.002.001;P.C Unit;16;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;6300000;0.00;;
21010010012000215;1.3.2.10.001.002.001;P.C Unit;17;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;6300000;0.00;;
21010010012000216;1.3.2.10.001.002.001;P.C Unit;18;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;6300000;0.00;;
21010010012000252;1.3.2.10.002.001.013;Keyboard (Peralatan Mainframe);4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000253;1.3.2.10.002.001.013;Keyboard (Peralatan Mainframe);5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000046;1.3.2.05.001.004.005;Filing Cabinet Besi;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1400000;0.00;;
21010010012000047;1.3.2.05.001.004.005;Filing Cabinet Besi;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1400000;0.00;;
21010010012000392;1.3.2.05.002.006.021;Camera Video;1;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;9900000;0.00;;
21010010012000183;1.3.2.05.002.006.023;Tustel;2;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;4200000;0.00;;
21010010012000401;1.3.2.06.001.001.005;Audio Amplifier;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;9000000;0.00;;
21010010012000402;1.3.2.06.001.001.005;Audio Amplifier;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;9000000;0.00;;
21010010012000412;1.3.2.06.001.001.025;Audio Visual;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;20000000;0.00;;
21010010012000418;1.3.2.06.001.001.035;Modulation Monitor Speaker Kabaret;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000419;1.3.2.06.001.001.035;Modulation Monitor Speaker Kabaret;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000422;1.3.2.06.001.001.055;Battery Charger ( Peralatan Studio Audio );3;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000455;1.3.2.06.001.002.045;Tripod Camera;2;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;2000000;0.00;;
21010010012000217;1.3.2.10.001.002.001;P.C Unit;19;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;9950000;0.00;;
21010010012000218;1.3.2.10.001.002.001;P.C Unit;20;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;9950000;0.00;;
21010010012000242;1.3.2.10.002.001.012;Hard disk;2;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1200000;0.00;;
21010010012000312;1.3.2.10.002.003.007;External;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Kurang Baik;;950000;0.00;;
21010010012000337;1.3.2.10.002.003.018;Peralatan Personal Komputer lainnya;16;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;980000;0.00;;
21010010012000041;1.3.2.05.001.004.001;Lemari Besi/Metal;8;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000393;1.3.2.05.002.006.021;Camera Video;2;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;9925000;0.00;;
21010010012000117;1.3.2.05.002.006.059;Gordyin/Kray;1;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;10918308;0.00;;
21010010012000225;1.3.2.10.001.002.001;P.C Unit;27;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;8000000;0.00;;
21010010012000234;1.3.2.10.001.002.002;Laptop;8;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;8100000;0.00;;
21010010012000243;1.3.2.10.002.001.012;Hard disk;3;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;1200000;0.00;;
21010010012000244;1.3.2.10.002.001.012;Hard disk;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;1200000;0.00;;
21010010012000396;1.3.2.05.002.006.021;Camera Video;6;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;14775000;0.00;;
21010010012000440;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );11;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1200000;0.00;;
21010010012000441;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );12;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1200000;0.00;;
21010010012000442;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );13;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1490000;0.00;;
21010010012000443;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );14;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1490000;0.00;;
21010010012000444;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );15;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1490000;0.00;;
21010010012000489;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );16;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1150000;0.00;;
21010010012000490;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );17;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1150000;0.00;;
21010010012000453;1.3.2.06.001.002.003;Camera Electronic;9;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;21850000;0.00;;
21010010012000458;1.3.2.06.001.002.061;Lensa Kamera;3;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;8950000;0.00;;
21010010012000459;1.3.2.06.001.002.061;Lensa Kamera;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;8950000;0.00;;
21010010012000226;1.3.2.10.001.002.001;P.C Unit;29;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;8000000;0.00;;
21010010012000460;1.3.2.06.001.002.061;Lensa Kamera;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;7900000;0.00;;
21010010012000245;1.3.2.10.002.001.012;Hard Disk;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;1180000;0.00;;
21010010012000246;1.3.2.10.002.001.012;Hard Disk;6;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;990000;0.00;;
21010010012000247;1.3.2.10.002.001.012;Hard Disk;7;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;990000;0.00;;
21010010012000248;1.3.2.10.002.001.012;Hard Disk;8;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;990000;0.00;;
21010010012000306;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );17;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;2100000;0.00;;
21010010012000499;1.3.2.10.002.001.012;Hard Disk;9;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-04-13;2018-04-13;;;;;;;;;;;Baik;;980000;0.00;;
21010010012000494;1.3.2.05.002.006.021;Camera Video;8;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-05-18;2018-05-18;;;;;;;;;;;Baik;;23980000;0.00;;
21010010012000496;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );18;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-05-18;2018-05-18;;;;;;;;;;;Baik;;3000000;0.00;;
21010010012000495;1.3.2.06.001.002.061;Lensa Kamera;6;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-05-18;2018-05-18;;;;;;;;;;;Baik;;5970000;0.00;;
21010010012000547;1.3.2.05.001.004.005;Filing Cabinet Besi;6;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000567;1.3.2.05.002.001.030;Kursi Rapat;16;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000568;1.3.2.05.002.001.030;Kursi Rapat;17;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000581;1.3.2.05.003.001.006;Meja Kerja Pejabat Eselon IV;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000582;1.3.2.05.003.001.006;Meja Kerja Pejabat Eselon IV;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000586;1.3.2.05.003.003.005;Kursi Kerja Pejabat Eselon III;4;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;2000000;0.00;;
21010010012000589;1.3.2.05.003.003.006;Kursi Kerja Pejabat Eselon IV;5;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000598;1.3.2.06.002.001.004;Telephone Mobile;2;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-28;2018-11-28;;;;;;;;;;;Baik;;8000000;0.00;;
21010010012000599;1.3.2.10.002.001.012;Hard Disk;10;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-28;2018-11-28;;;;;;;;;;;Baik;;930000;0.00;;
21010010012000600;1.3.2.10.002.001.012;Hard Disk;11;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-11-28;2018-11-28;;;;;;;;;;;Baik;;950000;0.00;;
21010010012000625;1.3.2.10.002.001.012;Hard Disk;12;12;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;14;12.11.09.21.01.01.01;Bidang Komunikasi Dan Kehumasan ;Dinkominfotik Kab. Brebes;2018-12-13;2018-12-13;;;;;;;;;;;Baik;;975000;0.00;;
